ID,Year,Month,BranchCodeText,BranchCode,BranchName,AreaName,SAM,Region,Segment,AlertTotal,AlertClosed,AlertOutStanding,AlertRatio,AlertScore,STRRaised,STRRaisedScore,STRConverted,STRConvertedScore,CLTrainingTotal,CLTrainingClosed,CLTrainingOutStanding,CLTrainingRatio,CLTrainingScore,ELTrainingTotal,ELTrainingClosed,ELTrainingOutStanding,ELTrainingRatio,ELTrainingScore,KYCTotal,KYCclosed,KYCOutStanding,KYCRatio,KYCScore,BranchReviewTotal,BranchReviewClose,BranchReviewOutStanding,BranchReviewRatio,BranchReviewScore,PEPTotal,PEPClose,PEPOutstanding,PEPRatio,PEPScore,TOP100Ratio,TOP100Score,TotalScore,TotalScoreWOBonus,RankOrder,RegionRankOrder,Threshold,
35839,2019,09,0120,120,  Khushab - Bank Square                 ,Khushab,NO SAM,Sargodha,Retail,0,0,0,1,25,,,,,3,3,0,1,10,10,10,0,1,10,223,209,14,0.9372197,18.74439,131,131,0,1,20,1,0,1,0,-5,1,15,93.74439,93.74439,1220,67,Significantly Compliant,
35219,2019,09,0121,121,ANARKALI; LAHORE,Mall Area,SAM City,Lahore,Retail,8,8,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,25,25,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,100,100,533,16,Fully Compliant,
36030,2019,09,0122,122,BADAMI BAGH,Shadbagh Area,SAM Central,Lahore,Retail,0,0,0,1,25,,,,,0,0,0,1,10,0,0,0,1,10,29,29,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,100,100,631,30,Fully Compliant,
35220,2019,09,0123,123,B.I.S.E.LAHORE,Mall Area,SAM City,Lahore,Retail,3,3,0,1,25,,,,,0,0,0,1,10,7,6,1,0.8571429,8.571428,100,86,14,0.86,17.2,36,36,0,1,20,0,0,0,1,0,1,15,95.771428,95.771428,1108,65,Significantly Compliant,
35168,2019,09,0124,124,BRANDRETH RD; LAHORE,Davis Road,SAM City,Lahore,Retail,7,6,1,0.8571429,21.42857,,,,,2,2,0,1,10,5,5,0,1,10,47,42,5,0.893617,17.87234,86,30,56,0.3488372,0,0,0,0,1,0,1,15,74.30091,74.30091,1581,114,Partially Compliant,
35157,2019,09,0125,125,CANTONMENT; LAHORE,Cantonment Area,SAM Central,Lahore,Retail,27,8,19,0.2962963,7.407407,,,,,3,3,0,1,10,20,20,0,1,10,477,38,439,0.07966457,1.593292,0,0,0,1,20,1,1,0,1,0,1,15,64.000699,64.000699,1653,123,Marginally Compliant,
35171,2019,09,0126,126,CIRCULAR RD; LAHORE,Davis Road,SAM City,Lahore,Retail,32,22,10,0.6875,17.1875,,,,,1,1,0,1,10,17,17,0,1,10,137,41,96,0.2992701,5.985401,118,118,0,1,20,0,0,0,1,0,1,15,78.172901,78.172901,1519,107,Partially Compliant,
35245,2019,09,0127,127,CIVIL LINES; LAHORE,Old City,SAM City,Lahore,Retail,1,1,0,1,25,,,,,0,0,0,1,10,10,10,0,1,10,160,160,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,100,100,536,13,Fully Compliant,
35246,2019,09,0128,128,ENGINEERING UNI.; LAHORE,Old City,SAM City,Lahore,Retail,9,9,0,1,25,,,,,3,3,0,1,10,13,12,1,0.9230769,9.230769,332,329,3,0.9909639,19.81928,60,60,0,1,20,0,0,0,1,0,1,15,99.050049,99.050049,910,46,Significantly Compliant,
35172,2019,09,0130,130,LAHORE-JAIL ROAD,Davis Road,SAM City,Lahore,Retail,10,9,1,0.9,22.5,,,,,0,0,0,1,10,7,7,0,1,10,100,99,1,0.99,19.8,61,61,0,1,20,1,0,1,0,-5,1,15,92.3,92.3,1258,80,Significantly Compliant,
36060,2019,09,0131,131,Markaz,Closed Lahore,Closed,Lahore,Retail,0,0,0,1,25,,,,,0,0,0,1,10,0,0,0,1,10,0,0,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,100,100,639,34,Fully Compliant,
35221,2019,09,0133,133,PUNJAB UNI.;OLD CAMPUS; LAHORE,Mall Area,SAM City,Lahore,Retail,2,2,0,1,25,,,,,0,0,0,1,10,9,9,0,1,10,183,76,107,0.4153005,8.306011,60,60,0,1,20,0,0,0,1,0,1,15,88.306011,88.306011,1338,88,Partially Compliant,
35222,2019,09,0134,134,SHAH ALAM MARKET; LAHORE,Mall Area,SAM City,Lahore,Retail,19,7,12,0.368421,9.210526,,,,,2,2,0,1,10,5,5,0,1,10,125,116,9,0.928,18.56,68,65,3,0.9558824,19.11765,0,0,0,1,0,1,15,81.888176,81.888176,1463,97,Partially Compliant,
35223,2019,09,0135,135,BANK SQ.; SHARAH-E- Q.A.; LAHORE,Mall Area,SAM City,Lahore,Retail,23,22,1,0.9565217,23.91304,,,,,19,19,0,1,10,58,56,2,0.9655172,9.655172,390,342,48,0.8769231,17.53846,0,0,0,1,20,5,5,0,1,0,1,15,96.106672,96.106672,1096,61,Significantly Compliant,
35174,2019,09,0136,136,URDU BAZAR; LAHORE,Davis Road,SAM City,Lahore,Retail,3,3,0,1,25,1,1,0,0,1,1,0,1,10,6,6,0,1,10,35,35,0,1,20,60,60,0,1,20,0,0,0,1,0,1,15,101,100,7,1,Fully Compliant,
35175,2019,09,0137,137,DAVIS ROAD; LAHORE,Davis Road,SAM City,Lahore,Retail,15,14,1,0.9333333,23.33333,,,,,0,0,0,1,10,14,14,0,1,10,217,180,37,0.8294931,16.58986,0,0,0,1,20,0,0,0,1,0,1,15,94.92319,94.92319,1170,70,Significantly Compliant,
35247,2019,09,0138,138,LAKE ROAD; LAHORE,Old City,SAM City,Lahore,Retail,32,9,23,0.28125,7.03125,,,,,6,6,0,1,10,18,17,1,0.9444444,9.444445,162,158,4,0.9753087,19.50617,0,0,0,1,20,1,0,1,0,-5,1,15,75.981865,75.981865,1537,109,Partially Compliant,
35483,2019,09,0139,139,LAYYAH-CHOWBARA ROAD,Layyah,NO SAM,Multan,Retail,8,8,0,1,25,,,,,1,1,0,1,10,19,19,0,1,10,278,277,1,0.9964029,19.92806,70,70,0,1,20,2,2,0,1,0,1,15,99.92806,99.92806,770,71,Significantly Compliant,
35864,2019,09,0140,140,  Liaquatabad Thall                           ,Mianwali,NO SAM,Sargodha,Retail,1,1,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,81,80,1,0.9876543,19.75309,124,77,47,0.6209677,12.41936,0,0,0,1,0,1,15,92.17245,92.17245,1261,72,Significantly Compliant,
35511,2019,09,0141,141,LODHRAN,Shujabad Area,NO SAM,Multan,Retail,0,0,0,1,25,,,,,2,2,0,1,10,9,9,0,1,10,144,144,0,1,20,55,55,0,1,20,0,0,0,1,0,1,15,100,100,376,57,Fully Compliant,
34466,2019,09,0142,142,AGRICULTURE UNIVERSITY,Pmc,NO SAM,Faisalabad,Retail,1,1,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,86,86,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,100,100,79,20,Fully Compliant,
34424,2019,09,0143,143,FAISALABAD-CIRCULAR,Gole Cloth Market,NO SAM,Faisalabad,Retail,0,0,0,1,25,,,,,0,0,0,1,10,0,0,0,1,10,138,138,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,100,100,28,4,Fully Compliant,
35524,2019,09,0146,146,MAILSI,Vehari Area,NO SAM,Multan,Retail,4,4,0,1,25,,,,,4,4,0,1,10,10,10,0,1,10,116,115,1,0.9913793,19.82759,56,56,0,1,20,0,0,0,1,0,1,15,99.82759,99.82759,804,76,Significantly Compliant,
35793,2019,09,0147,147,SAHIWAL JINNAH CHOWK,Sahiwal Commercial,NO SAM,Sahiwal,Retail,2,2,0,1,25,,,,,0,0,0,1,10,18,18,0,1,10,344,344,0,1,20,57,57,0,1,20,1,1,0,1,0,1,15,100,100,733,23,Fully Compliant,
35459,2019,09,0148,148,MULTAN-AKBAR ROAD,Hussain Agahi Multan,NO SAM,Multan,Retail,0,0,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,57,57,0,1,20,65,65,0,1,20,0,0,0,1,0,1,15,100,100,346,27,Fully Compliant,
35460,2019,09,0150,150,MULTAN-HUSSAIN AGAHI,Hussain Agahi Multan,NO SAM,Multan,Retail,4,4,0,1,25,,,,,0,0,0,1,10,28,28,0,1,10,194,173,21,0.8917526,17.83505,48,46,2,0.9583333,19.16667,1,1,0,1,0,1,15,97.00172,97.00172,1058,91,Significantly Compliant,
34824,2019,09,0151,151,Murree-Jinnah Road,Murree,SAM Semi Urban,Islamabad,Retail,1,0,1,0,0,,,,,2,2,0,1,10,9,9,0,1,10,175,175,0,1,20,73,73,0,1,20,0,0,0,1,0,1,15,75,75,1556,121,Partially Compliant,
35764,2019,09,0152,152,OKARA MANDI ROAD,Okara,NO SAM,Sahiwal,Retail,1,1,0,1,25,,,,,4,4,0,1,10,20,20,0,1,10,570,570,0,1,20,87,87,0,1,20,3,3,0,1,0,1,15,100,100,725,75,Fully Compliant,
35853,2019,09,0153,153,  Phularwan                                       ,Kutchery Bazar,NO SAM,Sargodha,Retail,0,0,0,1,25,,,,,2,2,0,1,10,4,4,0,1,10,81,79,2,0.9753087,19.50617,60,60,0,1,20,0,0,0,1,0,1,15,99.50617,99.50617,867,35,Significantly Compliant,
34833,2019,09,0154,154,Rawalpindi-Rehmanabad,Satellite Town Islamabad,SAM Rawalpindi,Islamabad,Retail,4,4,0,1,25,,,,,2,2,0,1,10,7,7,0,1,10,170,170,0,1,20,54,54,0,1,20,0,0,0,1,0,1,15,100,100,259,33,Fully Compliant,
34848,2019,09,0156,156,Rawalpindi-City,SDV,SAM Rawalpindi,Islamabad,Retail,5,1,4,0.2,5,,,,,0,0,0,1,10,11,11,0,1,10,249,226,23,0.9076305,18.15261,75,75,0,1,20,1,0,1,0,-5,1,15,73.15261,73.15261,1598,134,Partially Compliant,
34849,2019,09,0158,158,Rawalpindi-Massy Gate,SDV,SAM Rawalpindi,Islamabad,Retail,5,4,1,0.8,20,,,,,0,0,0,1,10,10,10,0,1,10,128,105,23,0.8203125,16.40625,74,74,0,1,20,0,0,0,1,0,1,15,91.40625,91.40625,1285,89,Significantly Compliant,
34410,2019,09,0160,160,Ryk-Shahi Road,Shahi Road Ryk,NO SAM,Bahawalpur,Retail,3,3,0,1,25,,,,,0,0,0,1,10,16,16,0,1,10,293,293,0,1,20,66,66,0,1,20,3,3,0,1,0,1,15,100,100,36,7,Fully Compliant,
34496,2019,09,0161,161,SAMUNDRIGRAIN MARKET,Samundri,NO SAM,Faisalabad,Retail,1,1,0,1,25,,,,,1,1,0,1,10,13,13,0,1,10,331,331,0,1,20,108,108,0,1,20,0,0,0,1,0,1,15,100,100,97,38,Fully Compliant,
35855,2019,09,0162,162,  Kutchery Bazar Sargodha             ,Kutchery Bazar,NO SAM,Sargodha,Retail,2,1,1,0.5,12.5,,,,,1,1,0,1,10,18,18,0,1,10,435,433,2,0.9954023,19.90804,71,71,0,1,20,1,0,1,0,-5,1,15,82.40804,82.40804,1458,75,Partially Compliant,
35878,2019,09,0163,163, Grain Market                                   ,Paf,NO SAM,Sargodha,Retail,2,1,1,0.5,12.5,,,,,1,1,0,1,10,5,4,1,0.8,8,73,73,0,1,20,69,69,0,1,20,0,0,0,1,0,1,15,85.5,85.5,1399,74,Partially Compliant,
35828,2019,09,0164,164,  Shorkot - City                                  ,Jhung,NO SAM,Sargodha,Retail,0,0,0,1,25,,,,,1,1,0,1,10,7,7,0,1,10,149,147,2,0.9865772,19.73154,133,133,0,1,20,1,0,1,0,-5,1,15,94.73154,94.73154,1178,64,Significantly Compliant,
35513,2019,09,0165,165,SHUJABAD,Shujabad Area,NO SAM,Multan,Retail,2,2,0,1,25,,,,,2,2,0,1,10,11,11,0,1,10,174,173,1,0.9942529,19.88506,55,55,0,1,20,0,0,0,1,0,1,15,99.88506,99.88506,784,73,Significantly Compliant,
35913,2019,09,0166,166,Sialkot city,City,NO SAM,Sialkot,Retail,8,7,1,0.875,21.875,,,,,2,2,0,1,10,14,14,0,1,10,291,291,0,1,20,80,80,0,1,20,0,0,0,1,0,1,15,96.875,96.875,1063,58,Significantly Compliant,
34950,2019,09,0168,168,TALAGANG,Talagang,NO SAM,Jhelum,Retail,0,0,0,1,25,,,,,8,8,0,1,10,11,11,0,1,10,360,360,0,1,20,77,77,0,1,20,0,0,0,1,0,1,15,100,100,232,39,Fully Compliant,
34511,2019,09,0169,169,TOBA TEK SINGH MAIN BAZAR,Toba Tek Singh Area,NO SAM,Faisalabad,Retail,2,2,0,1,25,,,,,2,2,0,1,10,19,19,0,1,10,471,469,2,0.9957537,19.91507,66,66,0,1,20,2,1,1,0.5,-5,1,15,94.91507,94.91507,1171,93,Significantly Compliant,
34867,2019,09,0170,170,Wah Cantt.-P.O.F.,Wah,SAM Semi Urban,Islamabad,Retail,1,1,0,1,25,,,,,0,0,0,1,10,14,13,1,0.9285714,9.285714,371,371,0,1,20,72,69,3,0.9583333,19.16667,0,0,0,1,0,1,15,98.452384,98.452384,961,56,Significantly Compliant,
34393,2019,09,0171,171,Khanpur-Ghalla Mandi,Khanpur Gm,NO SAM,Bahawalpur,Retail,4,4,0,1,25,,,,,1,0,1,0,0,11,11,0,1,10,247,247,0,1,20,71,71,0,1,20,5,2,3,0.4,-5,1,15,85,85,1404,58,Partially Compliant,
35195,2019,09,0172,172,GULBERG MAIN MARKET; LAHORE,Gulberg Area,SAM Central,Lahore,Retail,23,17,6,0.7391304,18.47826,,,,,5,5,0,1,10,11,11,0,1,10,298,73,225,0.2449664,4.899329,131,26,105,0.1984733,0,2,2,0,1,0,1,15,58.377589,58.377589,1666,127,Marginally Compliant,
34469,2019,09,0173,173,CHINIOT,Pmc,NO SAM,Faisalabad,Retail,1,1,0,1,25,,,,,3,3,0,1,10,12,12,0,1,10,127,127,0,1,20,45,45,0,1,20,1,1,0,1,0,1,15,100,100,82,23,Fully Compliant,
34512,2019,09,0174,174,PIR MAHAL,Toba Tek Singh Area,NO SAM,Faisalabad,Retail,1,1,0,1,25,,,,,4,4,0,1,10,10,10,0,1,10,382,322,60,0.8429319,16.85864,90,90,0,1,20,0,0,0,1,0,1,15,96.85864,96.85864,1065,86,Significantly Compliant,
34426,2019,09,0175,175,JHANG BAZAR,Gole Cloth Market,NO SAM,Faisalabad,Retail,0,0,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,140,140,0,1,20,33,33,0,1,20,0,0,0,1,0,1,15,100,100,29,5,Fully Compliant,
34485,2019,09,0176,176,SATYANA ROAD,Samanabad,NO SAM,Faisalabad,Retail,4,4,0,1,25,,,,,1,1,0,1,10,16,16,0,1,10,202,202,0,1,20,59,59,0,1,20,4,3,1,0.75,-5,1,15,95,95,1137,89,Significantly Compliant,
34642,2019,09,0177,177,KUTCHERY RD; MANDI BAHAUDDIN,M B Din,NO SAM,Gujrat,Retail,13,13,0,1,25,,,,,5,5,0,1,10,13,13,0,1,10,368,339,29,0.9211956,18.42391,82,82,0,1,20,4,1,3,0.25,-5,1,15,93.42391,93.42391,1227,67,Significantly Compliant,
34549,2019,09,0178,178,Kamoke,Muridke,NO SAM,Gujranwala,Retail,10,10,0,1,25,,,,,1,1,0,1,10,11,11,0,1,10,293,273,20,0.9317406,18.63481,86,70,16,0.8139535,16.27907,0,0,0,1,0,1,15,94.91388,94.91388,1172,63,Significantly Compliant,
35745,2019,09,0179,179,CHICHAWATNI GRAIN MARKET,Chichawatni,NO SAM,Sahiwal,Retail,4,4,0,1,25,,,,,2,2,0,1,10,14,14,0,1,10,387,387,0,1,20,53,53,0,1,20,0,0,0,1,0,1,15,100,100,707,57,Fully Compliant,
35795,2019,09,0180,180,SAHIWAL GRAIN MARKET,Sahiwal Commercial,NO SAM,Sahiwal,Retail,1,1,0,1,25,,,,,1,1,0,1,10,7,7,0,1,10,183,183,0,1,20,86,86,0,1,20,0,0,0,1,0,1,15,100,100,735,25,Fully Compliant,
35145,2019,09,0182,182,PUNJAB UNI.;NEW CAMPUS; LAHORE,Allama Iqbal Town Area,SAM Towns,Lahore,Retail,19,19,0,1,25,,,,,5,5,0,1,10,19,17,2,0.8947368,8.947369,248,240,8,0.9677419,19.35484,60,60,0,1,20,1,0,1,0,-5,1,15,93.302209,93.302209,1230,76,Significantly Compliant,
34533,2019,09,0183,183,Grain Market HFZ,Hafizabad,NO SAM,Gujranwala,Retail,5,5,0,1,25,,,,,0,0,0,1,10,15,15,0,1,10,373,356,17,0.9544236,19.08847,88,88,0,1,20,4,1,3,0.25,-5,1,15,94.08847,94.08847,1206,66,Significantly Compliant,
35867,2019,09,0184,184,  Zaka Centre Mianwali                     ,Mianwali,NO SAM,Sargodha,Retail,0,0,0,1,25,,,,,1,1,0,1,10,12,12,0,1,10,164,164,0,1,20,79,79,0,1,20,1,0,1,0,-5,1,15,95,95,1157,60,Significantly Compliant,
35788,2019,09,0185,185,PATTOKI,Pattoki,NO SAM,Sahiwal,Retail,1,1,0,1,25,,,,,1,1,0,1,10,12,12,0,1,10,248,247,1,0.9959677,19.91936,52,52,0,1,20,0,0,0,1,0,1,15,99.91936,99.91936,771,79,Significantly Compliant,
35711,2019,09,0186,186,SHAHRAH-E-IQBAL,Quetta City,NO SAM,Quetta,Retail,22,18,4,0.8181818,20.45455,,,,,2,2,0,1,10,8,8,0,1,10,144,144,0,1,20,0,0,0,1,20,1,1,0,1,0,1,15,95.45455,95.45455,1113,27,Significantly Compliant,
35397,2019,09,0187,187,MANGLA DAM,Jatlan,NO SAM,Mirpur,Retail,0,0,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,52,52,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,100,100,422,41,Fully Compliant,
35868,2019,09,0188,188,  Iskanderabad                                 ,Mianwali,NO SAM,Sargodha,Retail,1,1,0,1,25,,,,,1,1,0,1,10,5,5,0,1,10,91,91,0,1,20,113,113,0,1,20,0,0,0,1,0,1,15,100,100,596,14,Fully Compliant,
34938,2019,09,0189,189,PINDI GHEB,Pindi Gheb,NO SAM,Jhelum,Retail,1,1,0,1,25,,,,,8,8,0,1,10,10,10,0,1,10,233,233,0,1,20,25,24,1,0.96,19.2,0,0,0,1,0,1,15,99.2,99.2,899,65,Significantly Compliant,
35416,2019,09,0190,190,MAIN BR. MIRPUR,Mirpur,NO SAM,Mirpur,Retail,0,0,0,1,25,1,1,0,0,4,4,0,1,10,14,14,0,1,10,284,284,0,1,20,80,80,0,1,20,0,0,0,1,0,1,15,101,100,16,3,Fully Compliant,
35286,2019,09,0191,191,Utmanzai; Charsadda,Charsadda,NO SAM,Mardan,Retail,1,1,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,109,109,0,1,20,55,55,0,1,20,0,0,0,1,0,1,15,100,100,505,60,Fully Compliant,
35259,2019,09,0192,192,BAGHBANPURA; LAHORE,Shadbagh Area,SAM Central,Lahore,Retail,10,10,0,1,25,,,,,0,0,0,1,10,8,8,0,1,10,647,643,4,0.9938176,19.87635,60,60,0,1,20,0,0,0,1,0,1,15,99.87635,99.87635,786,38,Significantly Compliant,
35777,2019,09,0194,194,ARIFWALA JINNAH CHOWK,Pakpattan,NO SAM,Sahiwal,Retail,1,1,0,1,25,1,1,0,0,1,1,0,1,10,10,10,0,1,10,239,239,0,1,20,57,57,0,1,20,1,1,0,1,0,1,15,101,100,19,1,Fully Compliant,
35160,2019,09,0195,195,CAVALRY GROUND; LAHORE,Cantonment Area,SAM Central,Lahore,Retail,15,15,0,1,25,,,,,2,2,0,1,10,9,9,0,1,10,170,152,18,0.8941177,17.88235,61,61,0,1,20,1,1,0,1,0,1,15,97.88235,97.88235,1019,54,Significantly Compliant,
34850,2019,09,0196,196,Rawalpindi-District Council,SDV,SAM Rawalpindi,Islamabad,Retail,5,0,5,0,0,,,,,1,1,0,1,10,6,6,0,1,10,279,279,0,1,20,65,65,0,1,20,0,0,0,1,0,1,15,75,75,1558,123,Partially Compliant,
35235,2019,09,0197,197,M.BLOCK MODEL TOWN EXTENSION BR,Model Town Area,SAM Towns,Lahore,Retail,10,10,0,1,25,,,,,4,4,0,1,10,10,10,0,1,10,147,147,0,1,20,86,83,3,0.9651163,19.30233,1,1,0,1,0,1,15,99.30233,99.30233,889,43,Significantly Compliant,
34871,2019,09,0198,198,Haripur-Main Bazar,Wah,SAM Semi Urban,Islamabad,Retail,9,2,7,0.2222222,5.555556,,,,,4,4,0,1,10,7,6,1,0.8571429,8.571428,908,606,302,0.6674009,13.34802,49,44,5,0.8979592,17.95918,0,0,0,1,0,1,15,70.434184,70.434184,1619,139,Partially Compliant,
35384,2019,09,0199,199,DADYAL,Dadyal,NO SAM,Mirpur,Retail,0,0,0,1,25,,,,,3,3,0,1,10,10,10,0,1,10,267,267,0,1,20,61,55,6,0.9016393,18.03279,0,0,0,1,0,1,15,98.03279,98.03279,1004,56,Significantly Compliant,
35345,2019,09,0201,201,Swabi,Swabi,NO SAM,Mardan,Retail,20,20,0,1,25,,,,,0,0,0,1,10,12,12,0,1,10,268,264,4,0.9850746,19.70149,63,63,0,1,20,1,1,0,1,0,1,15,99.70149,99.70149,830,78,Significantly Compliant,
34580,2019,09,0202,202,Railway Road SKP,Sheikhupura,NO SAM,Gujranwala,Retail,15,15,0,1,25,,,,,0,0,0,1,10,15,15,0,1,10,297,297,0,1,20,122,107,15,0.8770492,17.54099,3,2,1,0.6666667,-5,1,15,92.54099,92.54099,1248,68,Significantly Compliant,
34581,2019,09,0203,203,Farooqabad,Sheikhupura,NO SAM,Gujranwala,Retail,7,7,0,1,25,,,,,1,1,0,1,10,7,7,0,1,10,176,166,10,0.9431818,18.86364,104,91,13,0.875,17.5,0,0,0,1,0,1,15,96.36364,96.36364,1089,62,Significantly Compliant,
35779,2019,09,0204,204,PAKPATTAN MANDI ROAD,Pakpattan,NO SAM,Sahiwal,Retail,2,2,0,1,25,,,,,4,4,0,1,10,16,16,0,1,10,138,138,0,1,20,81,81,0,1,20,0,0,0,1,0,1,15,100,100,658,3,Fully Compliant,
35871,2019,09,0205,205,  Isakhel                                         ,Mianwali,NO SAM,Sargodha,Retail,0,0,0,1,25,,,,,0,0,0,1,10,3,3,0,1,10,73,72,1,0.9863014,19.72603,56,56,0,1,20,0,0,0,1,0,1,15,99.72603,99.72603,822,32,Significantly Compliant,
35844,2019,09,0206,206,  Shahpur Saddar                              ,Khushab,NO SAM,Sargodha,Retail,0,0,0,1,25,,,,,1,1,0,1,10,5,5,0,1,10,121,120,1,0.9917355,19.83471,42,42,0,1,20,0,0,0,1,0,1,15,99.83471,99.83471,801,29,Significantly Compliant,
35225,2019,09,0207,207,GARDEE SQUARE; LAHORE,Mall Area,SAM City,Lahore,Retail,6,6,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,52,48,4,0.9230769,18.46154,60,60,0,1,20,0,0,0,1,0,1,15,98.46154,98.46154,960,53,Significantly Compliant,
34835,2019,09,0208,208,Rawalpindi-Banni Chowk,Satellite Town Islamabad,SAM Rawalpindi,Islamabad,Retail,11,5,6,0.4545455,11.36364,,,,,0,0,0,1,10,4,3,1,0.75,7.5,147,147,0,1,20,50,50,0,1,20,0,0,0,1,0,1,15,83.86364,83.86364,1435,112,Partially Compliant,
34428,2019,09,0209,209,GOLE CLOTH MARKET,Gole Cloth Market,NO SAM,Faisalabad,Retail,3,3,0,1,25,,,,,2,1,1,0.5,5,14,14,0,1,10,83,83,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,95,95,1134,92,Significantly Compliant,
34441,2019,09,0210,210,JARANWALA MAIN BRANCH,Jaranwala,NO SAM,Faisalabad,Retail,1,1,0,1,25,,,,,2,2,0,1,10,14,14,0,1,10,440,433,7,0.9840909,19.68182,7,7,0,1,20,5,0,5,0,-5,1,15,94.68182,94.68182,1182,94,Significantly Compliant,
35427,2019,09,0211,211,MULTAN-CANTONMENT,Cantt Multan,NO SAM,Multan,Retail,4,4,0,1,25,,,,,1,1,0,1,10,24,24,0,1,10,268,108,160,0.4029851,8.059701,55,55,0,1,20,5,0,5,0,-5,1,15,83.059701,83.059701,1452,109,Partially Compliant,
35529,2019,09,0212,212,VEHARI-GHALLA MANDI,Vehari Area,NO SAM,Multan,Retail,8,8,0,1,25,,,,,0,0,0,1,10,16,16,0,1,10,182,182,0,1,20,39,39,0,1,20,0,0,0,1,0,1,15,100,100,398,68,Fully Compliant,
35872,2019,09,0213,213,  Chasma Barrage Colony                ,Mianwali,NO SAM,Sargodha,Retail,0,0,0,1,25,,,,,1,1,0,1,10,5,5,0,1,10,36,36,0,1,20,54,54,0,1,20,0,0,0,1,0,1,15,100,100,597,24,Fully Compliant,
34872,2019,09,0214,214,Taxila- Faisal Shaheed Road,Wah,SAM Semi Urban,Islamabad,Retail,7,7,0,1,25,,,,,0,0,0,1,10,6,6,0,1,10,215,215,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,100,100,266,40,Fully Compliant,
34836,2019,09,0215,215,Rawalpindi-Murree Road,Satellite Town Islamabad,SAM Rawalpindi,Islamabad,Retail,4,3,1,0.75,18.75,,,,,0,0,0,1,10,9,8,1,0.8888889,8.888889,219,202,17,0.9223744,18.44749,72,57,15,0.7916667,15.83333,0,0,0,1,0,1,15,86.919709,86.919709,1383,106,Partially Compliant,
35585,2019,09,0216,216,Bannu-Inside Preedy Gate,Bannu,NO SAM,Peshawar,Retail,27,20,7,0.7407407,18.51852,,,,,1,1,0,1,10,11,11,0,1,10,210,210,0,1,20,46,46,0,1,20,0,0,0,1,0,0.05882353,0.8823529,79.4008729,79.4008729,1504,63,Partially Compliant,
35287,2019,09,0217,217,Tehsil Bazar; Charsadda,Charsadda,NO SAM,Mardan,Retail,5,5,0,1,25,,,,,0,0,0,1,10,11,11,0,1,10,237,237,0,1,20,66,66,0,1,20,1,1,0,1,0,1,15,100,100,506,61,Fully Compliant,
35641,2019,09,0218,218,Kohat-Hangu Road,Kohat,NO SAM,Peshawar,Retail,19,13,6,0.6842105,17.10526,1,1,0,0,0,0,0,1,10,14,14,0,1,10,324,323,1,0.9969136,19.93827,51,51,0,1,20,1,1,0,1,0,0.03703704,0.5555556,78.5990856,77.5990856,1512,66,Partially Compliant,
35303,2019,09,0219,219,Bank Road; Mardan,Mardan,NO SAM,Mardan,Retail,48,46,2,0.9583333,23.95833,,,,,5,5,0,1,10,15,14,1,0.9333333,9.333333,463,463,0,1,20,89,89,0,1,20,0,0,0,1,0,1,15,98.291663,98.291663,982,87,Significantly Compliant,
35319,2019,09,0221,221,Bank Square; Mingora,Mingora,NO SAM,Mardan,Retail,40,36,4,0.9,22.5,1,1,0,0,1,1,0,1,10,14,14,0,1,10,445,443,2,0.9955056,19.91011,53,53,0,1,20,3,3,0,1,0,1,15,98.41011,97.41011,966,86,Significantly Compliant,
35331,2019,09,0222,222,Nowshera-Cantt.,Nowshera,NO SAM,Mardan,Retail,16,16,0,1,25,,,,,6,6,0,1,10,11,11,0,1,10,273,273,0,1,20,66,66,0,1,20,4,4,0,1,0,1,15,100,100,485,47,Fully Compliant,
35669,2019,09,0223,223,Peshawar-City,Peshawar-City,NO SAM,Peshawar,Retail,21,19,2,0.9047619,22.61905,,,,,2,2,0,1,10,18,18,0,1,10,138,137,1,0.9927536,19.85507,75,75,0,1,20,1,0,1,0,-5,0,0,77.47412,77.47412,1525,72,Partially Compliant,
35652,2019,09,0224,224,Peshawar-Cantt.,Peshawar-Cantt,NO SAM,Peshawar,Retail,34,32,2,0.9411765,23.52941,,,,,4,4,0,1,10,20,20,0,1,10,222,197,25,0.8873874,17.74775,89,89,0,1,20,1,0,1,0,-5,0.25,3.75,80.02716,80.02716,1483,57,Partially Compliant,
